137983;FRANCISCO ESCÓRCIO;PMDB;MA;CCJC;http://www.camara.gov.br/internet/deputado/bandep/137983.jpg;masculino
141335;BETO FARO;PT;PA;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141335.jpg;masculino
141463;ABELARDO CAMARINHA;PSB;SP;CTD;http://www.camara.gov.br/internet/deputado/bandep/141463.jpg;masculino
141372;AELTON FREITAS;PR;MG;CMO;http://www.camara.gov.br/internet/deputado/bandep/141372.jpg;masculino
141454;ALFREDO KAEFER;PSDB;PR;CFT;http://www.camara.gov.br/internet/deputado/bandep/141454.jpg;masculino
141375;ALINE CORRÊA;PP;SP;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/141375.jpg;feminino
141378;ANDRE VARGAS;PT;PR;REP-0713;http://www.camara.gov.br/internet/deputado/bandep/141378.jpg;masculino
141379;ANDREIA ZITO;PSDB;RJ;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/141379.jpg;feminino
141381;ANGELO VANHONI;PT;PR;CCULT;http://www.camara.gov.br/internet/deputado/bandep/141381.jpg;masculino
141383;ANTONIO BULHÕES;PRB;SP;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/141383.jpg;masculino
141390;ANTÔNIO ROBERTO;PV;MG;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/141390.jpg;masculino
141391;ARNALDO JARDIM;PPS;SP;CMCLF;http://www.camara.gov.br/internet/deputado/bandep/141391.jpg;masculino
141394;BRUNO ARAÚJO;PSDB;PE;SUBMIALT;http://www.camara.gov.br/internet/deputado/bandep/141394.jpg;masculino
141395;CAMILO COLA;PMDB;ES;PL533209;http://www.camara.gov.br/internet/deputado/bandep/141395.jpg;masculino
141402;CARLOS BRANDÃO;PSDB;MA;CFFC;http://www.camara.gov.br/internet/deputado/bandep/141402.jpg;masculino
141405;CELSO MALDANER;PMDB;SC;CEMOTOR;http://www.camara.gov.br/internet/deputado/bandep/141405.jpg;masculino
141440;CHICO LOPES;PCdoB;CE;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/141440.jpg;masculino
141408;CLEBER VERDE;PRB;MA;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/141408.jpg;masculino
